TrapID,Surveyors,Length_cm,LengthType_FL_TL,Weight_Grams,sciname,Date_YMD,Exp_or_Cont,design,Deep_Shallow,days_since_last_haul,common,family,N_coord,W_coord,location_exposure,Habitat,depth_m,zero_or_1_fish
E4,"KJ,SC,LA",16,FL,121,Acanthurus coeruleus,2018-04-17,Experimental,Z,Deep,7,Blue tang,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",17,FL,129,Acanthurus coeruleus,2018-04-17,Experimental,Z,Deep,7,Blue tang,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",19,FL,158,Acanthurus coeruleus,2018-04-17,Experimental,Z,Deep,7,Blue tang,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",18,FL,160,Acanthurus coeruleus,2018-04-17,Experimental,Z,Deep,7,Blue tang,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",18.5,FL,175,Acanthurus coeruleus,2018-04-17,Experimental,Z,Deep,7,Blue tang,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",18,FL,178,Acanthurus coeruleus,2018-04-17,Experimental,Z,Deep,7,Blue tang,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",18,FL,180,Acanthurus coeruleus,2018-04-17,Experimental,Z,Deep,7,Blue tang,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",19,FL,190,Acanthurus coeruleus,2018-04-17,Experimental,Z,Deep,7,Blue tang,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",20,FL,220,Acanthurus coeruleus,2018-04-17,Experimental,Z,Deep,7,Blue tang,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",20,FL,177,Acanthurus chirurgus,2018-04-17,Experimental,Z,Deep,7,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",22,FL,233,Acanthurus chirurgus,2018-04-17,Experimental,Z,Deep,7,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",22,FL,252,Acanthurus chirurgus,2018-04-17,Experimental,Z,Deep,7,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",21,FL,178,Acanthurus chirurgus,2018-04-17,Experimental,Z,Deep,7,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",21,FL,198,Acanthurus chirurgus,2018-04-17,Experimental,Z,Deep,7,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",26,FL,322,Acanthurus chirurgus,2018-04-17,Experimental,Z,Deep,7,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",27,TL,228,Pterois volitans,2018-04-17,Experimental,Z,Deep,7,Red lionfish,Scorpaenidae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",26,TL,288,Cantherhines macrocerus,2018-04-17,Experimental,Z,Deep,7,Whitespotted filefish,Monacanthidae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",28.5,TL,425,Cantherhines macrocerus,2018-04-17,Experimental,Z,Deep,7,Whitespotted filefish,Monacanthidae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",29,TL,500,Cantherhines macrocerus,2018-04-17,Experimental,Z,Deep,7,Whitespotted filefish,Monacanthidae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",32.5,TL,385,Epinephelus guttatus,2018-04-17,Experimental,Z,Deep,7,Red hind,Serranidae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",34.5,TL,441,Epinephelus guttatus,2018-04-17,Experimental,Z,Deep,7,Red hind,Serranidae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",29,TL,294,Epinephelus guttatus,2018-04-17,Experimental,Z,Deep,7,Red hind,Serranidae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",22,TL,185,Cantherhines macrocerus,2018-04-17,Experimental,Z,Deep,7,Whitespotted filefish,Monacanthidae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",24.5,TL,234,Cantherhines macrocerus,2018-04-17,Experimental,Z,Deep,7,Whitespotted filefish,Monacanthidae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",25,TL,273,Cantherhines macrocerus,2018-04-17,Experimental,Z,Deep,7,Whitespotted filefish,Monacanthidae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",25,TL,294,Cantherhines macrocerus,2018-04-17,Experimental,Z,Deep,7,Whitespotted filefish,Monacanthidae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA",27.5,TL,367,Cantherhines macrocerus,2018-04-17,Experimental,Z,Deep,7,Whitespotted filefish,Monacanthidae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E6,"KJ,SC,LA",17,FL,126,Acanthurus coeruleus,2018-04-17,Experimental,Z,Deep,7,Blue tang,Acanthuridae,16.75883,-62.238565,Leeward,Sand,48.1584,1
E6,"KJ,SC,LA",25,TL,244,Lutjanus mahogoni,2018-04-17,Experimental,Z,Deep,7,Mahogany snapper,Lutjanidae,16.75883,-62.238565,Leeward,Sand,48.1584,1
E6,"KJ,SC,LA",26,TL,227,Cephalopholis fulva,2018-04-17,Experimental,Z,Deep,7,Coney,Serranidae,16.75883,-62.238565,Leeward,Sand,48.1584,1
E6,"KJ,SC,LA",31.5,TL,482,Cantherhines macrocerus,2018-04-17,Experimental,Z,Deep,7,Whitespotted filefish,Monacanthidae,16.75883,-62.238565,Leeward,Sand,48.1584,1
E6,"KJ,SC,LA",31.5,TL,562,Cantherhines macrocerus,2018-04-17,Experimental,Z,Deep,7,Whitespotted filefish,Monacanthidae,16.75883,-62.238565,Leeward,Sand,48.1584,1
E7,"KJ,SC,LA",18,FL,140,Acanthurus chirurgus,2018-04-17,Experimental,Z,Deep,7,Doctorfish,Acanthuridae,16.7888083333334,-62.2273583333334,Leeward,Hard Bottom and Sand,49.3776,1
E7,"KJ,SC,LA",18,FL,145,Acanthurus chirurgus,2018-04-17,Experimental,Z,Deep,7,Doctorfish,Acanthuridae,16.7888083333334,-62.2273583333334,Leeward,Hard Bottom and Sand,49.3776,1
E7,"KJ,SC,LA",19.5,FL,180,Acanthurus chirurgus,2018-04-17,Experimental,Z,Deep,7,Doctorfish,Acanthuridae,16.7888083333334,-62.2273583333334,Leeward,Hard Bottom and Sand,49.3776,1
E7,"KJ,SC,LA",21,FL,233,Acanthurus chirurgus,2018-04-17,Experimental,Z,Deep,7,Doctorfish,Acanthuridae,16.7888083333334,-62.2273583333334,Leeward,Hard Bottom and Sand,49.3776,1
E7,"KJ,SC,LA",17,TL,158,Pomacanthus paru,2018-04-17,Experimental,Z,Deep,7,French angelfish,Pomacanthidae,16.7888083333334,-62.2273583333334,Leeward,Hard Bottom and Sand,49.3776,1
E7,"KJ,SC,LA",30,TL,408,Cantherhines macrocerus,2018-04-17,Experimental,Z,Deep,7,Whitespotted filefish,Monacanthidae,16.7888083333334,-62.2273583333334,Leeward,Hard Bottom and Sand,49.3776,1
E8,"KJ,SC,LA",19,FL,228,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",18,FL,179,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",18.5,FL,185,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",20.5,FL,214,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",21,FL,282,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",17,FL,148,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",18.5,FL,150,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",16.5,FL,127,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",20.5,FL,222,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",18.5,FL,191,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",23,FL,301,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",20.5,FL,242,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",17.5,FL,155,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",21,FL,194,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",21.5,FL,176,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",23.5,FL,350,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",21,FL,248,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",18,FL,159,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",20,FL,231,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",20,FL,207,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",19,FL,185,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",19,FL,164,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",22,FL,233,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",17,FL,137,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",18,FL,163,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",15,FL,101,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",15.5,FL,109,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",19,FL,188,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",20,FL,221,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",24,FL,365,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",19.5,FL,190,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",21.5,FL,266,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",32.5,FL,283,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",22,FL,310,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",19,FL,200,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",16,FL,115,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",18,FL,165,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",19,FL,192,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",20,FL,203,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",18,FL,161,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",15.5,FL,118,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",16.5,FL,121,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",18,FL,163,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",21.5,FL,279,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",18,FL,157,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",19,FL,197,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",20,FL,228,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",18,FL,161,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",17,FL,134,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",16,FL,122,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",18.5,FL,162,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",18,FL,166,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",19,FL,200,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",18,FL,178,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",19,FL,194,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",15,FL,99,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",20.5,FL,246,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",19,FL,193,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",19,FL,204,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",17.5,FL,138,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",20.5,FL,233,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",17,FL,136,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",20,FL,219,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",18,FL,164,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",19.5,FL,205,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",21.5,FL,279,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",25.5,FL,335,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",24.5,FL,365,Acanthurus coeruleus,2018-04-17,Experimental,Z,Shallow,7,Blue tang,Acanthuridae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
C8,"KJ,SC,LA",0,NA,0,NA,2018-04-17,Control,Z,Deep,7,No fish,NA,16.7906166666667,-62.2270916666667,Leeward,Sand,49.3776,0
E9,"KJ,SC,LA",0,NA,0,NA,2018-04-17,Experimental,Z,Shallow,7,No fish,NA,16.8239983333334,-62.2070833333334,Leeward,Sand,22.5552,0
E5,"KJ,SC,LA",0,NA,0,NA,2018-04-17,Experimental,Z,Deep,7,No fish,NA,16.7626344444444,-62.2345744444444,Leeward,Hard Bottom and Sand,40.8432,0
E4,"KJ,SC,LA,CB",26,FL,800,Acanthurus chirurgus,2018-06-19,Experimental,Z,Deep,14,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA,CB",25,FL,680,Acanthurus chirurgus,2018-06-19,Experimental,Z,Deep,14,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA,CB",23.5,FL,650,Acanthurus chirurgus,2018-06-19,Experimental,Z,Deep,14,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA,CB",21,FL,500,Acanthurus chirurgus,2018-06-19,Experimental,Z,Deep,14,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA,CB",19,FL,350,Acanthurus chirurgus,2018-06-19,Experimental,Z,Deep,14,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA,CB",17.5,FL,240,Acanthurus chirurgus,2018-06-19,Experimental,Z,Deep,14,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA,CB",21,FL,480,Acanthurus chirurgus,2018-06-19,Experimental,Z,Deep,14,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA,CB",20,FL,390,Acanthurus chirurgus,2018-06-19,Experimental,Z,Deep,14,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA,CB",20,FL,450,Acanthurus chirurgus,2018-06-19,Experimental,Z,Deep,14,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA,CB",22.5,FL,500,Acanthurus chirurgus,2018-06-19,Experimental,Z,Deep,14,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA,CB",21.5,FL,450,Acanthurus chirurgus,2018-06-19,Experimental,Z,Deep,14,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA,CB",19.5,FL,390,Acanthurus coeruleus,2018-06-19,Experimental,Z,Deep,14,Blue tang,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA,CB",38.5,FL,650,Holocentrus adscensionis,2018-06-19,Experimental,Z,Deep,14,Squirrelfish,Holocentridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA,CB",32,FL,430,Holocentrus adscensionis,2018-06-19,Experimental,Z,Deep,14,Squirrelfish,Holocentridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA,CB",19,FL,330,Haemulon flavolineatum,2018-06-19,Experimental,Z,Deep,14,French grunt,Haemulidae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA,CB",25,TL,690,Acanthostracion polygonius,2018-06-19,Experimental,Z,Deep,14,Honeycomb cowfish,Ostraciidae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA,CB",25,FL,700,Acanthurus chirurgus,2018-06-19,Experimental,Z,Deep,14,Doctorfish,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA,CB",20,TL,560,Lactophrys bicaudalis,2018-06-19,Experimental,Z,Deep,14,Spotted trunkfish,Ostraciidae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA,CB",18,FL,370,Acanthurus coeruleus,2018-06-19,Experimental,Z,Deep,14,Blue tang,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA,CB",19.5,FL,490,Acanthurus coeruleus,2018-06-19,Experimental,Z,Deep,14,Blue tang,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E4,"KJ,SC,LA,CB",17.5,FL,390,Acanthurus coeruleus,2018-06-19,Experimental,Z,Deep,14,Blue tang,Acanthuridae,16.7088272222222,-62.2381144444444,Leeward,Sand,38.4048,1
E5,"KJ,SC,LA,CB",29.5,TL,1230,Acanthostracion polygonius,2018-06-19,Experimental,Z,Deep,14,Honeycomb cowfish,Ostraciidae,16.7626344444444,-62.2345744444444,Leeward,Hard Bottom and Sand,40.8432,1
E5,"KJ,SC,LA,CB",21.5,TL,370,Acanthostracion polygonius,2018-06-19,Experimental,Z,Deep,14,Honeycomb cowfish,Ostraciidae,16.7626344444444,-62.2345744444444,Leeward,Hard Bottom and Sand,40.8432,1
E5,"KJ,SC,LA,CB",24,FL,740,Acanthurus chirurgus,2018-06-19,Experimental,Z,Deep,14,Doctorfish,Acanthuridae,16.7626344444444,-62.2345744444444,Leeward,Hard Bottom and Sand,40.8432,1
E5,"KJ,SC,LA,CB",31.5,TL,930,Cantherhines macrocerus,2018-06-19,Experimental,Z,Deep,14,Whitespotted filefish,Monacanthidae,16.7626344444444,-62.2345744444444,Leeward,Hard Bottom and Sand,40.8432,1
